t,name,x,y,heading,v,rudder,throttle,alpha
230.0,lead,-149900.40145097146,100038.05790675066,2.604413927443025,796.999707506496,0.0,0.0,-0.007014330519500111
230.0,wingman,-149147.21698987664,99897.49478885406,2.6447152303560206,866.508471684162,-0.093015336,-11.455063,-0.012770386718187927
231.0,lead,-150585.148359881,100445.89390872231,2.6044139281465757,796.9997075064927,0.0,0.0,-0.0070143305199665525
231.0,wingman,-149912.7950164999,100301.4182794697,2.655296126105956,866.3972650810894,-0.174533,96.5,-0.010918926839573403
232.0,lead,-151269.89526878516,100853.72991070304,2.6044139258285517,796.9997075064997,0.0,0.0,-0.0070143305190903706
232.0,wingman,-150681.67581863535,100709.40640115389,2.6503593156073464,876.9423706079023,-0.008281782,-96.5,-0.006618973373859677
233.0,lead,-151954.64217769174,101261.56591267974,2.6044139302273352,796.9997075064942,0.0,0.0,-0.007014330519630537
233.0,wingman,-151444.26436764235,101153.54398483507,2.5688064484756743,884.8367684068023,0.067773655,-23.483856,0.011221748954663975
234.0,lead,-152639.38908660007,101669.40191465347,2.6044139271988542,796.9997075064974,0.0,0.0,-0.0070143305193435266
234.0,wingman,-152171.070571313,101654.69101813415,2.523610548573314,879.8112087784872,0.174533,34.678604,-0.007665332601181156
235.0,lead,-153324.1359955085,102077.23791662713,2.6044139288418258,796.999707506494,0.0,0.0,-0.007014330519755142
235.0,wingman,-152878.18113898276,102170.04533686275,2.5066312300080997,869.7236417041445,-0.05495648,-25.83339,-0.010345270790069508
236.0,lead,-154008.8829044168,102485.07391860093,2.604413926560525,796.999707506496,0.0,0.0,-0.00701433051957568
236.0,wingman,-153589.1957820997,102661.23576121005,2.5693825525150067,858.8542712745295,-0.12171604,31.902023,0.006345117927471064
237.0,lead,-154693.62981332274,102892.90992057868,2.6044139273684754,796.9997075064963,0.0,0.0,-0.007014330519469026
237.0,wingman,-154314.63868410498,103110.43915995069,2.5936493467347175,847.4258178637614,-0.174533,-16.429893,-0.012187157458309686
238.0,lead,-155378.37672223125,103300.74592255217,2.6044139292458346,796.9997075064923,0.0,0.0,-0.0070143305199335945
238.0,wingman,-155026.0492866266,103560.23137223985,2.5590724426238185,836.1886440057509,-0.09059895,-96.5,0.0012390619716010846
239.0,lead,-156063.12363114013,103708.58192452494,2.604413924486609,796.9997075064974,0.0,0.0,-0.007014330519490135
239.0,wingman,-155700.0544619273,104045.72410152857,2.443819582460991,825.7117653669951,-0.11888349,-63.59982,0.026384145533120497
240.0,lead,-156747.87054004602,104116.41792650278,2.604413928157067,796.999707506494,0.0,0.0,-0.007014330519792656
240.0,wingman,-156302.40172043155,104601.24687853131,2.265850846713594,814.3737502976232,-0.174533,-30.176842,0.05314039789146228
241.0,lead,-157432.6174489523,104524.25392847996,2.604413926639601,796.9997075064972,0.0,0.0,-0.0070143305193962535
241.0,wingman,-156791.63808357943,105242.59278858463,2.0619070076933568,801.2452730454006,0.174533,55.10617,0.06555179496935584
242.0,lead,-158117.3643578585,104932.08993045732,2.604413928839045,796.9997075064954,0.0,0.0,-0.007014330519537063
242.0,wingman,-157176.6701081749,105938.41644492811,2.0684180077308625,790.0238493162407,0.11083023,-96.5,-0.011658359313011115
243.0,lead,-158802.11126676717,105339.92593243052,2.604413927682118,796.9997075064955,0.0,0.0,-0.0070143305195817475
243.0,wingman,-157558.842863609,106624.178591175,2.09775371055059,780.3502241584249,-0.057273008,83.324844,0.003320034024938041
244.0,lead,-159486.85817567297,105747.7619344085,2.6044139266322706,796.9997075064987,0.0,0.0,-0.007014330519180818
244.0,wingman,-157974.76095033452,107279.38285087491,2.1779825730267204,772.6442998200924,-0.062626176,40.83023,0.012427196849902882
245.0,lead,-160171.60508458174,106155.59793638153,2.6044139279069656,796.9997075064954,0.0,0.0,-0.007014330519600406
245.0,wingman,-158418.61591476577,107908.18045515484,2.1889475825965055,767.0083488382339,-0.174533,30.489098,-0.007927595203162819
246.0,lead,-160856.35199348943,106563.43393835638,2.6044139270664477,796.999707506496,0.0,0.0,-0.007014330519528955
246.0,wingman,-158851.23508627687,108539.81493314049,2.147113864878447,765.4048505192588,-0.174533,64.41852,0.006669801752804438
247.0,lead,-161541.09890239622,106971.26994033268,2.604413926292894,796.9997075064988,0.0,0.0,-0.0070143305193108366
247.0,wingman,-159242.6659184564,109200.58531865089,2.02057774735725,772.6828209143476,0.174533,61.333115,0.034707410746587855
248.0,lead,-162225.8458113011,107379.1059423122,2.6044139308284615,796.9997075064939,0.0,0.0,-0.007014330519592407
248.0,wingman,-159561.87664291242,109913.30722656104,1.9635305146398345,794.4199602823722,0.174533,96.5,-0.0017910239494821505
249.0,lead,-162910.59272021044,107786.94194428426,2.6044139270684026,796.9997075064979,0.0,0.0,-0.007014330519353629
249.0,wingman,-159864.29340451202,110664.88492943664,1.94812304736771,825.8657046665903,-0.046126515,6.381546,-0.009433567508557896
250.0,lead,-163595.33962911845,108194.77794625855,2.6044139285420016,796.999707506494,0.0,0.0,-0.0070143305196835445
250.0,wingman,-160197.02867024607,111437.98945567138,2.007626909471002,857.7297358423909,0.060294747,-21.508194,0.00567508025809008
251.0,lead,-164280.08653802596,108602.61394823363,2.6044139273224745,796.9997075064963,0.0,0.0,-0.007014330519531909
251.0,wingman,-160600.50767119203,112211.3296451447,2.1197532418708995,883.1176837767584,0.174533,-96.5,0.019638637152108156
252.0,lead,-164964.83344693194,109010.44995021132,2.604413927103214,796.9997075064979,0.0,0.0,-0.007014330519279481
252.0,wingman,-161081.33588728379,112953.8174424503,2.211028871501335,884.3834720829828,-0.08259192,26.175323,0.020417645773192175
253.0,lead,-165649.58035584103,109418.28595218375,2.6044139286148864,796.9997075064937,0.0,0.0,-0.007014330519792204
253.0,wingman,-161622.93746802086,113648.60817904293,2.2411320549837113,876.7551241558257,0.11753295,16.502686,-0.011478232934348026
254.0,lead,-166334.3272647501,109826.12195415623,2.6044139245278917,796.9997075064974,0.0,0.0,-0.007014330519478922
254.0,wingman,-162178.90409375302,114319.67621819841,2.277320647272926,866.1288014260423,0.019513741,-31.040169,-0.001989141812880346
255.0,lead,-167019.0741736562,110233.95795613383,2.6044139281423,796.9997075064939,0.0,0.0,-0.0070143305197981265
255.0,wingman,-162762.81736928245,114951.83677324597,2.3530723311266533,855.40120641491,0.174533,96.5,0.005950251687470275
256.0,lead,-167703.82108256247,110641.79395811108,2.604413926578526,796.9997075064972,0.0,0.0,-0.007014330519386074
256.0,wingman,-163378.65510756394,115538.02320876633,2.4274110089438676,845.864011085057,-0.07248839,-24.215439,0.013410777185925617
257.0,lead,-168388.5679914688,111049.62996008825,2.6044139287016828,796.9997075064956,0.0,0.0,-0.007014330519533821
257.0,wingman,-164030.54800374326,116071.12707959936,2.469526729984254,838.9503180777817,-0.018132582,-66.05109,-0.0070061868056887945
258.0,lead,-169073.31490037742,111457.46596206159,2.6044139276734355,796.9997075064954,0.0,0.0,-0.007014330519583471
258.0,wingman,-164691.92666052844,116581.24581113692,2.4872486792732467,831.000391963703,-0.13174805,47.07718,-0.010075706050186647
259.0,lead,-169758.06180928246,111865.30196404087,2.6044139279930354,796.9997075064978,0.0,0.0,-0.007014330519248445
259.0,wingman,-165342.66631650287,117091.35589577894,2.4655457882297833,823.279600950434,-0.174533,96.5,-0.0016575385976548313
260.0,lead,-170442.8087181917,112273.13796601309,2.6044139271062594,796.9997075064973,0.0,0.0,-0.007014330519422363
260.0,wingman,-165962.35079662004,117629.41122980435,2.3637880599650685,819.3473861704783,-0.056164905,66.27513,0.021817031038391565
261.0,lead,-171127.5556270988,112680.97396798882,2.604413929300182,796.9997075064936,0.0,0.0,-0.007014330519722499
261.0,wingman,-166518.71569932788,118231.23940468286,2.1968897453672076,822.6541569193794,0.16782366,-46.864876,0.047661233383117105
262.0,lead,-171812.30253600646,113088.80996996367,2.6044139273687783,796.9997075064969,0.0,0.0,-0.007014330519476456
262.0,wingman,-167005.8310073635,118901.14700359092,2.19106015789991,838.300415399441,0.023648962,96.5,-0.012570433409126459
263.0,lead,-172497.04944491587,113496.64597193566,2.60441392976363,796.9997075064903,0.0,0.0,-0.00701433052017405
263.0,wingman,-167510.5467566421,119589.59498416,2.2171316325766584,869.387777508192,0.174533,-62.163963,-0.0018589400255846654
264.0,lead,-173181.7963538231,113904.48197391132,2.604413925350614,796.9997075064971,0.0,0.0,-0.007014330519495881
264.0,wingman,-168066.03391217726,120267.2641971883,2.317923587390573,879.3275471673339,-0.1417024,-96.5,0.01799872558407182
265.0,lead,-173866.5432627295,114312.31797588828,2.6044139279050045,796.9997075064944,0.0,0.0,-0.007014330519721269
265.0,wingman,-168674.6283256579,120899.52471370649,2.3436360400633633,874.4806375831881,0.174533,96.5,-0.01204700151567092
266.0,lead,-174551.29017163595,114720.15397786527,2.6044139263510324,796.999707506498,0.0,0.0,-0.007014330519336791
266.0,wingman,-169290.9542429201,121513.24187286197,2.3657725406129377,864.8021051834943,0.112158075,96.5,-0.005171704524604463
267.0,lead,-175236.0370805406,115127.98997984518,2.6044139310786116,796.999707506494,0.0,0.0,-0.007014330519612124
267.0,wingman,-169927.4526730328,122091.68047804329,2.458146546618762,856.2492721578734,0.174533,-4.1218796,0.016188759798933253
268.0,lead,-175920.78398944993,115535.82598181727,2.6044139269705355,796.9997075064979,0.0,0.0,-0.007014330519313952
268.0,wingman,-170613.1855642776,122598.03095376231,2.614817298903106,850.2863136893161,-0.10104291,-5.673355,0.04105464569084041
269.0,lead,-176605.53089835824,115943.66198379108,2.604413928180904,796.9997075064947,0.0,0.0,-0.007014330519650315
269.0,wingman,-171357.16955424906,123008.05900711761,2.6598840060651465,851.2744864789169,0.174533,19.31855,-0.0069605257447644935
270.0,lead,-177290.27780726698,116351.49798576419,2.6044139242326354,796.9997075064987,0.0,0.0,-0.0070143305193047
270.0,wingman,-172126.80829923743,123382.50814262842,2.718571333606108,863.7646461851965,-0.06917265,-32.58277,0.005021376653437662
271.0,lead,-177975.02471617368,116759.33398774065,2.604413927874684,796.9997075064946,0.0,0.0,-0.00701433051973082
271.0,wingman,-172932.29939046106,123712.59993204488,2.7705135874306293,873.3389835351871,0.16237284,17.721298,-0.005143246089889315
272.0,lead,-178659.77162508006,117167.16998971766,2.6044139262504804,796.999707506498,0.0,0.0,-0.007014330519328892
272.0,wingman,-173756.1505602212,124006.9923702958,2.826749074997479,878.3120345500549,0.15900855,-58.276203,0.00391579059937181
273.0,lead,-179344.51853398667,117575.00599169427,2.6044139283953953,796.9997075064956,0.0,0.0,-0.007014330519532509
273.0,wingman,-174604.00982036363,124242.27833531256,2.9500375710371496,879.9592753987946,0.01693654,-56.43782,0.026141960311746325
274.0,lead,-180029.26544289655,117982.84199366548,2.6044139290031074,796.9997075064917,0.0,0.0,-0.007014330520027771
274.0,wingman,-175470.8169859628,124366.79198249523,3.106705203513167,872.1806265314403,-0.068944804,-2.0692368,0.035219333281869075
275.0,lead,-180714.0123518023,118390.67799564361,2.604413927912468,796.9997075064953,0.0,0.0,-0.007014330519607792
275.0,wingman,-176337.03006831493,124404.76829829568,3.1038261816124875,861.5401625217612,-0.174533,-21.798965,-0.011710081707394699
276.0,lead,-181398.75926070998,118798.5139976184,2.604413926481521,796.9997075064965,0.0,0.0,-0.007014330519463388
276.0,wingman,-177191.8366707493,124446.5828794489,3.082359076004142,850.2341367482456,0.174533,-12.939262,-0.0029937415546545734
277.0,lead,-182083.50616961473,119206.3499995981,2.604413926564436,796.9997075065,0.0,0.0,-0.0070143305190496184
277.0,wingman,-178033.2710028697,124520.89587376357,3.046315804509118,839.210930565056,-0.174533,4.2933655,-0.007323359930260614
278.0,lead,-182768.25307852527,119614.18600156813,2.6044139281431953,796.9997075064937,0.0,0.0,-0.007014330519802652
278.0,wingman,-178861.0310840868,124619.3202681071,3.0027231450219842,828.2333258473355,-0.174533,-96.5,0.0019739014054365608
279.0,lead,-183452.99998743145,120022.02200354544,2.604413926563511,796.9997075064975,0.0,0.0,-0.007014330519384095
279.0,wingman,-179670.53054294654,124766.74461006127,2.885858296014193,817.9920396942954,0.174533,58.19687,0.027726928643241076
280.0,lead,-184137.74689633783,120429.85800552242,2.6044139285524923,796.9997075064955,0.0,0.0,-0.007014330519531161
280.0,wingman,-180453.03644245397,124986.03691766183,2.8593709724454266,807.506015752595,-0.021622479,-89.74809,-0.009408071564156698
281.0,lead,-184822.49380524678,120837.6940074951,2.60441392803623,796.9997075064944,0.0,0.0,-0.00701433051971858
281.0,wingman,-181220.89941991906,125218.5672850479,2.845558632633165,797.1677532175248,0.05280319,96.5,-0.007882548832736909
282.0,lead,-185507.2407141535,121245.53000947158,2.6044139263908583,796.9997075064975,0.0,0.0,-0.007014330519370274
282.0,wingman,-181980.56565556893,125446.3257279894,2.8538374334074748,789.7523176135629,0.174533,-78.313126,-0.004280709978224694
283.0,lead,-186191.98762306085,121653.36601144698,2.60441392784735,796.9997075064957,0.0,0.0,-0.007014330519582527
283.0,wingman,-182740.89564037687,125647.23601576376,2.924486016297455,782.9990750568314,-0.174533,-31.336441,0.013608933110364931
284.0,lead,-186876.7345319683,122061.20201342211,2.604413926938432,796.9997075064961,0.0,0.0,-0.007014330519480031
284.0,wingman,-183504.51295112097,125800.74135263929,2.9485548117754563,774.591615095955,0.104482666,-29.732117,-0.008371052769797207
285.0,lead,-187561.48144087536,122469.03801539801,2.6044139278427583,796.999707506496,0.0,0.0,-0.00701433051956159
285.0,wingman,-184261.50573337972,125942.18351898914,2.9608788592418622,765.6462920717536,0.0738845,96.5,-0.004481519153015447
286.0,lead,-188246.22834978448,122876.87401737044,2.604413928370667,796.999707506493,0.0,0.0,-0.007014330519929039
286.0,wingman,-185013.81598268144,126061.49161508308,3.019363308048491,758.456111348467,-0.174533,96.5,0.011925516787668703
287.0,lead,-188930.9752586898,123284.71001934925,2.6044139270964353,796.9997075064966,0.0,0.0,-0.007014330519411317
287.0,wingman,-185765.23885501633,126143.2350537581,3.0379545577734524,753.5203784941936,0.07223514,96.5,-0.008464074245314616
288.0,lead,-189615.7221675972,123692.54602132444,2.604413928008155,796.9997075064958,0.0,0.0,-0.0070143305195628095
288.0,wingman,-186512.27756463882,126233.66043391191,3.0074217885501744,752.7465177810329,0.109893695,78.51593,0.0036040380684821643
289.0,lead,-190300.46907650444,124100.38202330002,2.604413927434897,796.9997075064977,0.0,0.0,-0.007014330519446247
289.0,wingman,-187260.20537740618,126343.86584278937,2.9922514647125364,760.6328975171332,-0.021427527,-17.430885,-0.006794537484207765
290.0,lead,-190985.2159854133,124508.2180252728,2.604413929147712,796.9997075064916,0.0,0.0,-0.007014330519962355
290.0,wingman,-188024.73996726802,126438.34525598402,3.0439285902177105,784.4728297053312,-0.174533,-56.01306,0.007441408539642641
291.0,lead,-191669.96289432162,124916.05402724653,2.604413924717127,796.9997075064975,0.0,0.0,-0.007014330519476128
291.0,wingman,-188822.16363593683,126507.210417139,3.0612666425126482,816.1692876442937,-0.04460372,96.5,-0.010059430802191767
292.0,lead,-192354.70980322774,125323.89002922397,2.6044139280940373,796.9997075064938,0.0,0.0,-0.007014330519782058
292.0,wingman,-189649.56005149856,126594.56360049277,3.009604102132743,848.0520893062583,0.17243345,96.5,0.004497415430958263
293.0,lead,-193039.456712134,125731.7260312012,2.6044139264975303,796.9997075064975,0.0,0.0,-0.007014330519368531
293.0,wingman,-190503.26990156565,126727.01999837565,2.982950690860032,879.5713379565334,-0.174533,-96.5,-0.012290509162928724
294.0,lead,-193724.20362104027,126139.56203317834,2.6044139287012777,796.9997075064954,0.0,0.0,-0.007014330519532782
294.0,wingman,-191376.7889282193,126875.79586207251,2.9696264622698867,888.4180930731219,-0.08710478,38.55034,-0.007689403772336047
295.0,lead,-194408.95052994884,126547.39803515167,2.604413927673857,796.9997075064954,0.0,0.0,-0.007014330519584001
295.0,wingman,-192244.16738748993,127059.02769428292,2.888163101426816,883.8101569409503,0.17318518,35.06015,0.011127798973587488
296.0,lead,-195093.6974388538,126955.23403713101,2.6044139280093583,796.9997075064977,0.0,0.0,-0.007014330519246445
296.0,wingman,-193091.58683668642,127293.58691644347,2.864105098096799,874.404723679788,-0.035042435,88.94502,-0.01300295363094779
297.0,lead,-195778.44434776303,127363.07003910319,2.6044139270949653,796.9997075064975,0.0,0.0,-0.00701433051942016
297.0,wingman,-193931.6225602594,127523.27851406016,2.875757283896008,868.2589138529981,-0.174533,96.5,-0.008207787133432547
298.0,lead,-196463.1912566701,127770.90604107897,2.604413929291824,796.9997075064935,0.0,0.0,-0.007014330519714681
298.0,wingman,-194772.08988222486,127741.912257906,2.8915651864309293,870.323844027968,0.056252375,-90.3573,-0.010337478364617297
299.0,lead,-197147.9381655777,128178.74204305386,2.604413927443615,796.9997075064967,0.0,0.0,-0.007014330519483335
299.0,wingman,-195609.54562737286,127982.62958784381,2.8308319828673993,870.691178654014,-0.174533,-2.7683563,0.005605345504216925
300.0,lead,-197832.68507448563,128586.57804502829,2.6044139292359603,796.9997075064929,0.0,0.0,-0.007014330519844657
300.0,wingman,-196423.7184254004,128281.32373189078,2.7151817198242347,863.6887017285371,-0.050566748,81.663086,0.025107451677416
301.0,lead,-198517.43198339533,128994.41404699968,2.6044139244406894,796.9997075064971,0.0,0.0,-0.007014330519530129
301.0,wingman,-197187.4602133101,128673.6079219398,2.566006045604139,855.3582931265397,0.012442559,96.5,0.03237713416699295
302.0,lead,-199202.1788923007,129402.25004897843,2.6044139281318115,796.9997075064946,0.0,0.0,-0.007014330519744301
302.0,wingman,-197903.98269473092,129136.0692520933,2.562399494064345,851.3264825399091,0.044622988,96.5,-0.008356712972488715
303.0,lead,-199886.92580120737,129810.08605095495,2.604413926670109,796.9997075064967,0.0,0.0,-0.007014330519419791
303.0,wingman,-198614.53252004492,129607.90704508024,2.5527811261997355,856.167491886153,-0.1264448,80.132904,-0.009781516262720533
304.0,lead,-200571.6727101145,130217.92205293068,2.604413927873329,796.9997075064958,0.0,0.0,-0.007014330519564486
304.0,wingman,-199338.24318119304,130080.1075923571,2.5667203426924035,876.6855472279531,-0.09656499,-95.963295,-0.011165982934515713
305.0,lead,-201256.41961902368,130625.758054903,2.604413928479694,796.9997075064924,0.0,0.0,-0.007014330519952174
305.0,wingman,-200067.48999467143,130578.48054552171,2.5165487285591124,885.9058076423732,0.174533,-12.504738,0.0025331801876148623
306.0,lead,-201941.16652792913,131033.59405688157,2.6044139272482862,796.9997075064963,0.0,0.0,-0.007014330519466543
306.0,wingman,-200774.4108306837,131109.38894806235,2.490536504282492,880.7633882424211,0.026303947,-82.97226,-0.013005881693925832
307.0,lead,-202625.91343683653,131441.4300588569,2.6044139286440053,796.9997075064946,0.0,0.0,-0.007014330519684801
307.0,wingman,-201479.66571764354,131629.00020213352,2.5228916284172285,871.0583874007544,0.025884151,96.5,-0.001026884850865273
308.0,lead,-203310.66034574446,131849.2660608314,2.6044139273510556,796.9997075064956,0.0,0.0,-0.007014330519579474
308.0,wingman,-202204.37566326652,132102.39020801737,2.6021801195828123,860.5472996662517,0.020023048,96.5,0.006873229567915478
309.0,lead,-203995.40725465177,132257.10206280687,2.604413927779306,796.9997075064967,0.0,0.0,-0.00701433051961303
309.0,wingman,-202946.9032434008,132527.07363062218,2.630119491113235,850.7435234773438,0.02750507,-25.204536,-0.006398519631092574
310.0,lead,-204680.1541635585,132664.93806478335,2.604413925851122,796.9997075064977,0.0,0.0,-0.007014330519233917
310.0,wingman,-203693.08131969,132927.5148999211,2.652214588650524,843.4301802386792,0.0600055,-96.5,-0.007913656972017067
311.0,lead,-205364.90107246325,133072.77406676312,2.604413930921492,796.999707506495,0.0,0.0,-0.007014330519575429
311.0,wingman,-204442.30031875265,133306.96186545855,2.6851215647884805,835.823934657396,0.1541275,56.715805,-0.0017843899105699208
312.0,lead,-206049.64798137266,133480.61006873506,2.6044139270045656,796.9997075064973,0.0,0.0,-0.0070143305193219934
312.0,wingman,-205201.09663308418,133648.83815318564,2.7653803072767564,830.1274698468741,0.109405085,31.739044,0.014162631602514847
313.0,lead,-206734.39489028088,133888.44607070895,2.604413928326503,796.9997075064946,0.0,0.0,-0.007014330519670705
313.0,wingman,-205985.98898135993,133917.979134144,2.915595681301565,831.9692912133925,0.080378726,29.380997,0.039987109336231036
314.0,lead,-207419.14179919023,134296.28207268097,2.604413924131566,796.999707506498,0.0,0.0,-0.007014330519397871
314.0,wingman,-206807.76159066203,134067.88413872218,3.0600424707079723,843.7310273795624,-0.174533,-84.49241,0.027461631962689338
315.0,lead,-208103.88870809617,134704.11807465885,2.6044139280013088,796.9997075064947,0.0,0.0,-0.007014330519722446
315.0,wingman,-207654.13701172627,134145.36084601597,3.0585330876472963,852.1647118938458,-0.174533,-96.5,-0.011244981162706554
316.0,lead,-208788.6356170027,135111.95407663565,2.6044139266599364,796.9997075064971,0.0,0.0,-0.007014330519390321
316.0,wingman,-208499.60056654632,134237.47803635767,3.008452491493885,847.8586972926656,0.11132382,-96.5,0.003309982488202828
317.0,lead,-209473.38252590757,135519.79007861513,2.6044139309941023,796.9997075064938,0.0,0.0,-0.00701433051964518
317.0,wingman,-209330.1242545136,134385.44140616883,2.8858382525604833,839.5701028165394,-0.08773993,54.941452,0.02836628452602638
318.0,lead,-210158.12943481683,135927.62608058724,2.6044139271324998,796.9997075064975,0.0,0.0,-0.0070143305193777535
318.0,wingman,-210126.7384929009,134631.43614544783,2.7512516662663224,829.1047958631359,0.174533,-7.719734,0.028145558253719335
319.0,lead,-210842.87634372484,136335.46208256148,2.6044139287556294,796.9997075064937,0.0,0.0,-0.007014330519730004
319.0,wingman,-210891.04229927005,134938.8382983664,2.7510971469478904,818.3708697832077,-0.052144483,-96.5,-0.010425063374522104
320.0,lead,-211527.62325263215,136743.2980845369,2.6044139273312763,796.9997075064964,0.0,0.0,-0.007014330519514322
320.0,wingman,-211650.45905415603,135229.38454146808,2.803239137665459,808.1130861388986,-0.174533,-67.769646,0.005948897098868685
321.0,lead,-212212.3701615392,137151.13408651267,2.604413928189052,796.9997075064947,0.0,0.0,-0.007014330519606832
321.0,wingman,-212412.24613876967,135483.61855965728,2.8259263124542358,797.9139111430078,-0.174533,88.46556,-0.010787299267815268
322.0,lead,-212897.11707044937,137558.97008848336,2.6044139286201062,796.9997075064916,0.0,0.0,-0.0070143305201249935
322.0,wingman,-213160.81727477114,135745.0202850558,2.779177812228843,788.1829760929215,0.08091746,20.096992,0.006568214116419102
323.0,lead,-213581.8639793535,137966.80609046415,2.6044139275204508,796.9997075064964,0.0,0.0,-0.007014330519434815
323.0,wingman,-213881.26118007602,136053.73940086327,2.648886659221092,780.4342046925457,0.015952796,-39.00654,0.035682430298075184
324.0,lead,-214266.6108882637,138374.64209243486,2.6044139279466414,796.9997075064928,0.0,0.0,-0.007014330519968893
324.0,wingman,-214558.97416896015,136432.6815202605,2.6168314270988478,772.6658782413434,-0.174533,96.5,-0.005559295959543623
325.0,lead,-214951.35779716852,138782.4780944145,2.6044139274827396,796.999707506496,0.0,0.0,-0.007014330519490571
325.0,wingman,-215214.9306715592,136833.89952830554,2.565622004946052,765.8560606085636,-0.060769252,65.77609,0.007290788919912781
326.0,lead,-215636.10470607795,139190.31409638637,2.60441392883947,796.9997075064923,0.0,0.0,-0.007014330520034531
326.0,wingman,-215837.56219855728,137275.4669072686,2.435762827903515,761.7850181563175,-0.1215523,77.765564,0.03729771767400163
327.0,lead,-216320.85161498358,139598.1500983647,2.604413927651928,796.9997075064953,0.0,0.0,-0.0070143305195792096
327.0,wingman,-216394.84908511382,137792.7899677589,2.26065873140309,761.7493134658621,-0.04388435,-96.5,0.056212342977650064
328.0,lead,-217005.5985238894,140005.98610034268,2.604413928006715,796.999707506497,0.0,0.0,-0.007014330519381379
328.0,wingman,-216886.57547047944,138380.1480353107,2.235826622984345,772.1878170355197,-0.14315942,-56.883724,0.007617971533061981
329.0,lead,-217690.34543279884,140413.8221023145,2.604413928248632,796.9997075064942,0.0,0.0,-0.007014330519756266
329.0,wingman,-217348.55313226682,139005.37818849747,2.1541281247818858,780.0448961992789,0.174533,84.312546,0.019115532238929193
330.0,lead,-218375.0923417055,140821.6581042911,2.604413926503416,796.9997075064973,0.0,0.0,-0.00701433051938542
330.0,wingman,-217771.77782714972,139662.77091596994,2.1360101272625807,785.2018671226373,0.174533,96.5,-0.011374130928593676
331.0,lead,-219059.83925061277,141229.49410626656,2.604413927868844,796.9997075064957,0.0,0.0,-0.0070143305195788635
331.0,wingman,-218207.50772630196,140324.65460449352,2.1754109008382896,804.3003599791358,0.174533,96.5,0.004244014192911456
332.0,lead,-219744.58615952052,141637.33010824124,2.6044139270827875,796.999707506496,0.0,0.0,-0.007014330519535553
332.0,wingman,-218701.5865346236,140979.02429557426,2.2928494126980365,836.2929244811619,0.174533,96.5,0.026553140068708236
333.0,lead,-220429.333068427,142045.16611021804,2.6044139261299684,796.999707506499,0.0,0.0,-0.007014330519248492
333.0,wingman,-219293.9536775724,141590.31373919238,2.460784218736399,867.4827911609244,0.111292705,-54.63691,0.04439126887397092
334.0,lead,-221114.0799773324,142453.00211219676,2.604413930620806,796.9997075064938,0.0,0.0,-0.007014330519602578
334.0,wingman,-219996.69330968944,142107.3556921551,2.6453463436341824,875.392690998066,-0.104198486,45.412735,0.04976568765858101
335.0,lead,-221798.8268862415,142860.8381141692,2.6044139271407554,796.9997075064979,0.0,0.0,-0.00701433051937092
335.0,wingman,-220782.13829734502,142493.66916955548,2.7586571652233074,879.19766728238,-0.174533,6.0075073,0.010435170749911203
336.0,lead,-222483.57379514963,143268.67411614335,2.6044139286201116,796.9997075064941,0.0,0.0,-0.007014330519713766
336.0,wingman,-221605.6756482129,142823.56640652032,2.7694287696699864,897.9895434783439,-0.174533,-51.28831,-0.012959770967861333
337.0,lead,-223168.32070405807,143676.51011811692,2.6044139264387143,796.9997075064956,0.0,0.0,-0.00701433051957631
337.0,wingman,-222436.26298185298,143173.0505616928,2.722071598780767,901.7195689539633,0.13974582,-4.207901,4.5425080447747306e-05
338.0,lead,-223853.06761296417,144084.3461200944,2.604413927547239,796.9997075064961,0.0,0.0,-0.007014330519541349
338.0,wingman,-223240.36593205086,143574.51931397073,2.6081867450867433,895.4647128113085,0.057478845,-82.08592,0.02175278293780053
339.0,lead,-224537.81452187212,144492.1821220687,2.604413927946043,796.9997075064941,0.0,0.0,-0.007014330519713165
339.0,wingman,-224000.95512002986,144037.38441584157,2.588600671077614,884.778787702996,-0.09550208,-87.69685,-0.012246712497927945
340.0,lead,-225222.5614307787,144900.0181240454,2.6044139266723754,796.9997075064974,0.0,0.0,-0.007014330519397259
340.0,wingman,-224744.18902975213,144506.2527270222,2.577467277088851,872.7578463849841,0.073539555,-1.4059296,-0.009314580869564874
341.0,lead,-225907.30833968363,145307.85412602485,2.6044139309577083,796.9997075064937,0.0,0.0,-0.007014330519645787
341.0,wingman,-225469.5429982983,144980.76586543812,2.560177200688662,860.7396722351788,-0.036985695,-35.09022,-0.011096473977037913
342.0,lead,-226592.05524859283,145715.69012799705,2.6044139271281628,796.9997075064977,0.0,0.0,-0.007014330519375517
342.0,wingman,-226185.1100331905,145448.3096517764,2.5618533139966564,848.871051518303,0.06831244,31.27098,-0.009650243088325352
343.0,lead,-227276.80215750093,146123.52612997123,2.604413928761336,796.9997075064939,0.0,0.0,-0.007014330519734735
343.0,wingman,-226896.00584904943,145901.55997887853,2.5806549334082707,837.4865875955902,0.16453497,96.5,-0.004332800341543372
344.0,lead,-227961.5490664089,146531.36213194559,2.6044139269681015,796.9997075064961,0.0,0.0,-0.00701433051957072
344.0,wingman,-227614.81477330372,146320.53724725408,2.659560041733662,826.956943747532,-0.174533,-78.66493,0.013683257843189597
345.0,lead,-228646.2959753142,146939.19813392445,2.604413926186112,796.9997075064995,0.0,0.0,-0.007014330519113796
