t,x,y,heading,v,rudder,throttle
296.0,-195093.6974388538,126955.23403713101,2.6044139280093583,796.9997075064977,0.0,0.0
296.0,-193091.58683668642,127293.58691644347,2.864105098096799,874.404723679788,-0.035042435,88.94502
297.0,-195778.44434776303,127363.07003910319,2.6044139270949653,796.9997075064975,0.0,0.0
297.0,-193931.6225602594,127523.27851406016,2.875757283896008,868.2589138529981,-0.174533,96.5
298.0,-196463.1912566701,127770.90604107897,2.604413929291824,796.9997075064935,0.0,0.0
298.0,-194772.08988222486,127741.912257906,2.8915651864309293,870.323844027968,0.056252375,-90.3573
299.0,-197147.9381655777,128178.74204305386,2.604413927443615,796.9997075064967,0.0,0.0
299.0,-195609.54562737286,127982.62958784381,2.8308319828673993,870.691178654014,-0.174533,-2.7683563
300.0,-197832.68507448563,128586.57804502829,2.6044139292359603,796.9997075064929,0.0,0.0
300.0,-196423.7184254004,128281.32373189078,2.7151817198242347,863.6887017285371,-0.050566748,81.663086
301.0,-198517.43198339533,128994.41404699968,2.6044139244406894,796.9997075064971,0.0,0.0
301.0,-197187.4602133101,128673.6079219398,2.566006045604139,855.3582931265397,0.012442559,96.5
302.0,-199202.1788923007,129402.25004897843,2.6044139281318115,796.9997075064946,0.0,0.0
302.0,-197903.98269473092,129136.0692520933,2.562399494064345,851.3264825399091,0.044622988,96.5
303.0,-199886.92580120737,129810.08605095495,2.604413926670109,796.9997075064967,0.0,0.0
303.0,-198614.53252004492,129607.90704508024,2.5527811261997355,856.167491886153,-0.1264448,80.132904
304.0,-200571.6727101145,130217.92205293068,2.604413927873329,796.9997075064958,0.0,0.0
304.0,-199338.24318119304,130080.1075923571,2.5667203426924035,876.6855472279531,-0.09656499,-95.963295
305.0,-201256.41961902368,130625.758054903,2.604413928479694,796.9997075064924,0.0,0.0
305.0,-200067.48999467143,130578.48054552171,2.5165487285591124,885.9058076423732,0.174533,-12.504738
306.0,-201941.16652792913,131033.59405688157,2.6044139272482862,796.9997075064963,0.0,0.0
306.0,-200774.4108306837,131109.38894806235,2.490536504282492,880.7633882424211,0.026303947,-82.97226
307.0,-202625.91343683653,131441.4300588569,2.6044139286440053,796.9997075064946,0.0,0.0
307.0,-201479.66571764354,131629.00020213352,2.5228916284172285,871.0583874007544,0.025884151,96.5
308.0,-203310.66034574446,131849.2660608314,2.6044139273510556,796.9997075064956,0.0,0.0
308.0,-202204.37566326652,132102.39020801737,2.6021801195828123,860.5472996662517,0.020023048,96.5
309.0,-203995.40725465177,132257.10206280687,2.604413927779306,796.9997075064967,0.0,0.0
309.0,-202946.9032434008,132527.07363062218,2.630119491113235,850.7435234773438,0.02750507,-25.204536
310.0,-204680.1541635585,132664.93806478335,2.604413925851122,796.9997075064977,0.0,0.0
310.0,-203693.08131969,132927.5148999211,2.652214588650524,843.4301802386792,0.0600055,-96.5
311.0,-205364.90107246325,133072.77406676312,2.604413930921492,796.999707506495,0.0,0.0
311.0,-204442.30031875265,133306.96186545855,2.6851215647884805,835.823934657396,0.1541275,56.715805
312.0,-206049.64798137266,133480.61006873506,2.6044139270045656,796.9997075064973,0.0,0.0
312.0,-205201.09663308418,133648.83815318564,2.7653803072767564,830.1274698468741,0.109405085,31.739044
313.0,-206734.39489028088,133888.44607070895,2.604413928326503,796.9997075064946,0.0,0.0
313.0,-205985.98898135993,133917.979134144,2.915595681301565,831.9692912133925,0.080378726,29.380997
314.0,-207419.14179919023,134296.28207268097,2.604413924131566,796.999707506498,0.0,0.0
314.0,-206807.76159066203,134067.88413872218,3.0600424707079723,843.7310273795624,-0.174533,-84.49241
315.0,-208103.88870809617,134704.11807465885,2.6044139280013088,796.9997075064947,0.0,0.0
315.0,-207654.13701172627,134145.36084601597,3.0585330876472963,852.1647118938458,-0.174533,-96.5
316.0,-208788.6356170027,135111.95407663565,2.6044139266599364,796.9997075064971,0.0,0.0
316.0,-208499.60056654632,134237.47803635767,3.008452491493885,847.8586972926656,0.11132382,-96.5
317.0,-209473.38252590757,135519.79007861513,2.6044139309941023,796.9997075064938,0.0,0.0
317.0,-209330.1242545136,134385.44140616883,2.8858382525604833,839.5701028165394,-0.08773993,54.941452
318.0,-210158.12943481683,135927.62608058724,2.6044139271324998,796.9997075064975,0.0,0.0
318.0,-210126.7384929009,134631.43614544783,2.7512516662663224,829.1047958631359,0.174533,-7.719734
319.0,-210842.87634372484,136335.46208256148,2.6044139287556294,796.9997075064937,0.0,0.0
319.0,-210891.04229927005,134938.8382983664,2.7510971469478904,818.3708697832077,-0.052144483,-96.5
320.0,-211527.62325263215,136743.2980845369,2.6044139273312763,796.9997075064964,0.0,0.0
320.0,-211650.45905415603,135229.38454146808,2.803239137665459,808.1130861388986,-0.174533,-67.769646
321.0,-212212.3701615392,137151.13408651267,2.604413928189052,796.9997075064947,0.0,0.0
321.0,-212412.24613876967,135483.61855965728,2.8259263124542358,797.9139111430078,-0.174533,88.46556
322.0,-212897.11707044937,137558.97008848336,2.6044139286201062,796.9997075064916,0.0,0.0
322.0,-213160.81727477114,135745.0202850558,2.779177812228843,788.1829760929215,0.08091746,20.096992
323.0,-213581.8639793535,137966.80609046415,2.6044139275204508,796.9997075064964,0.0,0.0
323.0,-213881.26118007602,136053.73940086327,2.648886659221092,780.4342046925457,0.015952796,-39.00654
324.0,-214266.6108882637,138374.64209243486,2.6044139279466414,796.9997075064928,0.0,0.0
324.0,-214558.97416896015,136432.6815202605,2.6168314270988478,772.6658782413434,-0.174533,96.5
325.0,-214951.35779716852,138782.4780944145,2.6044139274827396,796.999707506496,0.0,0.0
325.0,-215214.9306715592,136833.89952830554,2.565622004946052,765.8560606085636,-0.060769252,65.77609
326.0,-215636.10470607795,139190.31409638637,2.60441392883947,796.9997075064923,0.0,0.0
326.0,-215837.56219855728,137275.4669072686,2.435762827903515,761.7850181563175,-0.1215523,77.765564
327.0,-216320.85161498358,139598.1500983647,2.604413927651928,796.9997075064953,0.0,0.0
327.0,-216394.84908511382,137792.7899677589,2.26065873140309,761.7493134658621,-0.04388435,-96.5
328.0,-217005.5985238894,140005.98610034268,2.604413928006715,796.999707506497,0.0,0.0
328.0,-216886.57547047944,138380.1480353107,2.235826622984345,772.1878170355197,-0.14315942,-56.883724
329.0,-217690.34543279884,140413.8221023145,2.604413928248632,796.9997075064942,0.0,0.0
329.0,-217348.55313226682,139005.37818849747,2.1541281247818858,780.0448961992789,0.174533,84.312546
330.0,-218375.0923417055,140821.6581042911,2.604413926503416,796.9997075064973,0.0,0.0
330.0,-217771.77782714972,139662.77091596994,2.1360101272625807,785.2018671226373,0.174533,96.5
331.0,-219059.83925061277,141229.49410626656,2.604413927868844,796.9997075064957,0.0,0.0
331.0,-218207.50772630196,140324.65460449352,2.1754109008382896,804.3003599791358,0.174533,96.5
332.0,-219744.58615952052,141637.33010824124,2.6044139270827875,796.999707506496,0.0,0.0
332.0,-218701.5865346236,140979.02429557426,2.2928494126980365,836.2929244811619,0.174533,96.5
333.0,-220429.333068427,142045.16611021804,2.6044139261299684,796.999707506499,0.0,0.0
333.0,-219293.9536775724,141590.31373919238,2.460784218736399,867.4827911609244,0.111292705,-54.63691
334.0,-221114.0799773324,142453.00211219676,2.604413930620806,796.9997075064938,0.0,0.0
334.0,-219996.69330968944,142107.3556921551,2.6453463436341824,875.392690998066,-0.104198486,45.412735
335.0,-221798.8268862415,142860.8381141692,2.6044139271407554,796.9997075064979,0.0,0.0
335.0,-220782.13829734502,142493.66916955548,2.7586571652233074,879.19766728238,-0.174533,6.0075073
336.0,-222483.57379514963,143268.67411614335,2.6044139286201116,796.9997075064941,0.0,0.0
336.0,-221605.6756482129,142823.56640652032,2.7694287696699864,897.9895434783439,-0.174533,-51.28831
337.0,-223168.32070405807,143676.51011811692,2.6044139264387143,796.9997075064956,0.0,0.0
337.0,-222436.26298185298,143173.0505616928,2.722071598780767,901.7195689539633,0.13974582,-4.207901
338.0,-223853.06761296417,144084.3461200944,2.604413927547239,796.9997075064961,0.0,0.0
338.0,-223240.36593205086,143574.51931397073,2.6081867450867433,895.4647128113085,0.057478845,-82.08592
339.0,-224537.81452187212,144492.1821220687,2.604413927946043,796.9997075064941,0.0,0.0
339.0,-224000.95512002986,144037.38441584157,2.588600671077614,884.778787702996,-0.09550208,-87.69685
340.0,-225222.5614307787,144900.0181240454,2.6044139266723754,796.9997075064974,0.0,0.0
340.0,-224744.18902975213,144506.2527270222,2.577467277088851,872.7578463849841,0.073539555,-1.4059296
341.0,-225907.30833968363,145307.85412602485,2.6044139309577083,796.9997075064937,0.0,0.0
341.0,-225469.5429982983,144980.76586543812,2.560177200688662,860.7396722351788,-0.036985695,-35.09022
342.0,-226592.05524859283,145715.69012799705,2.6044139271281628,796.9997075064977,0.0,0.0
342.0,-226185.1100331905,145448.3096517764,2.5618533139966564,848.871051518303,0.06831244,31.27098
343.0,-227276.80215750093,146123.52612997123,2.604413928761336,796.9997075064939,0.0,0.0
343.0,-226896.00584904943,145901.55997887853,2.5806549334082707,837.4865875955902,0.16453497,96.5
344.0,-227961.5490664089,146531.36213194559,2.6044139269681015,796.9997075064961,0.0,0.0
344.0,-227614.81477330372,146320.53724725408,2.659560041733662,826.956943747532,-0.174533,-78.66493
345.0,-228646.2959753142,146939.19813392445,2.604413926186112,796.9997075064995,0.0,0.0
345.0,-228349.30607911397,146689.40521773256,2.682159004718609,816.6845579159032,-0.15202688,-82.79314
346.0,-229331.04288422287,147347.0341358976,2.6044139280599112,796.999707506495,0.0,0.0
346.0,-229073.01247244133,147056.41892119843,2.657443856439135,806.4131400710401,0.09397678,96.5
347.0,-230015.78979313045,147754.87013787264,2.604413927096214,796.999707506496,0.0,0.0
347.0,-229767.4511489398,147456.41035839386,2.5772754365847925,796.828767514615,-0.174533,-96.5
348.0,-230700.53670203665,148162.70613984994,2.604413927166512,796.9997075064977,0.0,0.0
348.0,-230425.76909971322,147896.5965413224,2.50045059814077,787.3743867000949,-0.015796825,-96.5
349.0,-231385.28361094504,148570.5421418236,2.604413928771514,796.999707506494,0.0,0.0
349.0,-231031.79188362288,148391.01951876594,2.3791418034248735,777.7791775821462,-0.024136782,-29.725403
350.0,-232070.0305198551,148978.3781437945,2.604413924062529,796.9997075064975,0.0,0.0
350.0,-231588.3951364561,148927.5829311736,2.361855375234866,768.5852021127974,-0.174533,96.5
351.0,-232754.77742876046,149386.21414577318,2.604413928243716,796.999707506494,0.0,0.0
351.0,-232118.63526498995,149478.25052333207,2.3035200369738424,760.9956274546247,0.174533,32.737793
352.0,-233439.52433766684,149794.0501477502,2.6044139270494173,796.9997075064966,0.0,0.0
352.0,-232616.8766849071,150049.8114215138,2.2831600126705403,755.7587647846507,-0.174533,96.5
353.0,-234124.27124657313,150201.88614972742,2.6044139309752747,796.999707506492,0.0,0.0
353.0,-233108.9701236647,150621.68019088078,2.277748939941536,754.2119041138832,0.144392,-96.5
354.0,-234809.01815548085,150609.72215170215,2.6044139273913993,796.9997075064973,0.0,0.0
354.0,-233592.39135392214,151204.3546569586,2.262771147060418,761.4648956527872,0.131914,40.25493
355.0,-235493.7650643903,151017.5581536741,2.604413928663364,796.9997075064927,0.0,0.0
355.0,-234091.02635612153,151791.53269668116,2.2943881346644828,783.7551350465019,0.174533,-90.681915
356.0,-236178.51197329638,151425.39415565153,2.6044139276623444,796.9997075064957,0.0,0.0
356.0,-234638.26789086996,152362.99952799032,2.4093162888554973,795.1712831133739,-0.174533,89.160034
357.0,-236863.25888220395,151833.2301576265,2.604413927958043,796.9997075064953,0.0,0.0
357.0,-235243.80707431663,152882.0955926565,2.449071657920788,801.9182301123776,-0.174533,0.42124176
358.0,-237548.00579111208,152241.06615960057,2.604413927723613,796.9997075064941,0.0,0.0
358.0,-235872.9367019764,153393.56043366028,2.461875160419033,824.0880025739671,0.006177619,70.74736
359.0,-238232.75270001695,152648.90216158013,2.6044139267740856,796.9997075064986,0.0,0.0
359.0,-236509.67076610567,153941.19953071233,2.396645269612663,855.9448048060451,-0.174533,-11.742844
360.0,-238917.4996089256,153056.73816355335,2.6044139281544276,796.9997075064948,0.0,0.0
360.0,-237123.1820820196,154560.2415301373,2.2679893612188797,887.5726863057643,0.174533,-96.5
361.0,-239602.24651783318,153464.57416552832,2.6044139271664344,796.999707506496,0.0,0.0
361.0,-237687.41680676644,155251.91314389664,2.2478884849229086,894.0852132392403,0.020801067,18.901115
362.0,-240286.99342674064,153872.4101675036,2.604413927786944,796.9997075064964,0.0,0.0
362.0,-238245.88690880977,155946.80867370882,2.2472494062387476,887.849080449927,0.16401301,-69.55884
363.0,-240971.7403356474,154280.24616947997,2.6044139258304,796.999707506498,0.0,0.0
363.0,-238820.16114077668,156617.5150911274,2.313488442112559,878.0590498217898,0.174533,96.5
364.0,-241656.4872445541,154688.08217145648,2.6044139284372028,796.999707506496,0.0,0.0
364.0,-239438.7737275353,157232.48911643718,2.447661785691792,867.1942007750652,0.047338963,-21.921257
365.0,-242341.2341534637,155095.91817342796,2.6044139287725034,796.9997075064921,0.0,0.0
365.0,-240126.0912560409,157749.67130973254,2.6314962736095127,854.7352085717318,0.085846975,1.9151611
366.0,-243025.98106236965,155503.75417540577,2.604413927655302,796.9997075064957,0.0,0.0
366.0,-240881.1823864073,158133.28181522593,2.763331245164167,841.6704004431945,0.174533,18.877556
367.0,-243710.72797127665,155911.59017738176,2.604413927216303,796.9997075064963,0.0,0.0
367.0,-241662.01610714395,158432.5879914096,2.82777604747411,831.8553368476199,0.1614229,96.5
368.0,-244395.47488018387,156319.42617935737,2.6044139294430693,796.9997075064936,0.0,0.0
368.0,-242460.26535946858,158651.73676035297,2.9842971875479396,825.0969912518082,0.174533,27.376312
369.0,-245080.22178909203,156727.26218133155,2.6044139272956177,796.999707506496,0.0,0.0
369.0,-243276.772158499,158742.76083046693,3.182812939577947,821.2461919744017,0.004338458,96.5
370.0,-245764.9686979994,157135.09818330692,2.604413927764311,796.9997075064965,0.0,0.0
370.0,-244096.97025235643,158684.99028852562,3.267747946083604,827.0068071836391,0.061824664,10.204536
371.0,-246449.71560690546,157542.93418528448,2.6044139259237515,796.9997075064985,0.0,0.0
371.0,-244925.334656951,158559.98005658024,3.322048908918955,852.463367975484,-0.174533,-32.014427
372.0,-247134.46251581155,157950.77018726195,2.604413930528462,796.9997075064945,0.0,0.0
372.0,-245775.01221085084,158394.50466377425,3.342570140007327,873.0842830659695,0.13526334,96.5
373.0,-247819.2094247201,158358.60618923538,2.6044139271012634,796.9997075064974,0.0,0.0
373.0,-246637.6493298834,158235.38038050605,3.323590792427259,884.0453284277204,0.07351813,-61.750698
374.0,-248503.9563336285,158766.44219120892,2.6044139287023063,796.9997075064941,0.0,0.0
374.0,-247514.01012809505,158083.01194487914,3.3094376366986116,891.1949897681421,-0.174533,-59.233326
375.0,-249188.70324253687,159174.27819318263,2.6044139265227955,796.999707506496,0.0,0.0
375.0,-248388.33256846527,157922.64766773387,3.3289703099340793,885.3479092873121,-0.07398213,96.5
376.0,-249873.45015144296,159582.11419516016,2.6044139274706266,796.9997075064961,0.0,0.0
376.0,-249257.73367919517,157783.00652524346,3.2728511522103623,875.6663095441187,-0.174533,-3.6088943
377.0,-250558.19706035234,159989.95019713213,2.604413927948035,796.9997075064928,0.0,0.0
377.0,-250124.87438340214,157707.50984255163,3.1470630836079265,866.5887273874979,-0.174533,-23.199387
378.0,-251242.94396925726,160397.7861991115,2.6044139271793307,796.9997075064971,0.0,0.0
378.0,-250985.2291188808,157744.8642877042,2.9682840293472337,856.8200048626813,-0.174533,-54.25794
379.0,-251927.6908781654,160805.62220108559,2.6044139288647674,796.9997075064935,0.0,0.0
379.0,-251814.6162171534,157928.13446201957,2.7778571444057523,844.2342099332858,-0.174533,81.68787
380.0,-252612.4377870751,161213.4582030571,2.6044139244268503,796.9997075064973,0.0,0.0
380.0,-252584.3687236865,158256.79562060366,2.5876907484813287,832.6656399263748,-0.009052336,-96.5
381.0,-253297.18469598042,161621.29420503587,2.6044139280546004,796.9997075064947,0.0,0.0
381.0,-253269.97346375446,158717.4064013975,2.4307603398142574,821.5959632119102,-0.06458106,-33.922836
382.0,-253981.93160488718,162029.13020701226,2.6044139264942197,796.9997075064971,0.0,0.0
382.0,-253888.3592070796,159250.89375419597,2.3828849084910315,812.1430603534919,-0.1358059,-86.409004
383.0,-254666.67851379438,162436.9662089878,2.604413927840409,796.999707506496,0.0,0.0
383.0,-254458.97281896786,159821.73654353115,2.293355794515277,802.5112037221475,0.174533,-41.155537
384.0,-255351.42542270228,162844.80221096228,2.6044139271190687,796.999707506496,0.0,0.0
384.0,-254980.4396713657,160425.0580130704,2.276659443051001,792.347647806931,0.0473655,38.479355
385.0,-256036.17233160883,163252.6382129389,2.6044139263151203,796.9997075064986,0.0,0.0
385.0,-255501.40640967476,161015.41654767713,2.3187415369481523,782.6429547120593,-0.11581519,-96.5
386.0,-256720.9192405138,163660.47421491824,2.6044139307794314,796.9997075064938,0.0,0.0
386.0,-256045.1040587099,161571.82937515972,2.3514494893452067,773.3069568440917,0.17135005,2.0805588
387.0,-257405.66614942317,164068.31021689033,2.604413927118879,796.9997075064978,0.0,0.0
387.0,-256596.65976444096,162107.08124008295,2.389307769396297,764.0757843633123,-0.13920727,-52.79856
388.0,-258090.41305833115,164476.1462188647,2.604413928663374,796.9997075064939,0.0,0.0
388.0,-257161.72742996828,162614.81786119685,2.412580043921801,755.2186462211401,0.13628949,32.42665
389.0,-258775.1599672386,164883.9822208399,2.6044139273429714,796.9997075064964,0.0,0.0
389.0,-257726.61243499647,163109.3748082394,2.430937281550311,746.4998526438189,-0.101903945,-96.5
390.0,-259459.9068761451,165291.81822281674,2.6044139280432397,796.9997075064958,0.0,0.0
390.0,-258297.9946399696,163583.32635445378,2.450260653686363,738.1950900440951,0.10326506,96.5
391.0,-260144.65378505466,165699.6542247884,2.604413929057495,796.9997075064921,0.0,0.0
391.0,-258866.4526899567,164048.4394016117,2.45966056006249,731.2680631611527,-0.10132108,96.5
392.0,-260829.40069396063,166107.49022676618,2.6044139275083578,796.9997075064958,0.0,0.0
392.0,-259435.0789090926,164504.4962986873,2.4637892219447424,726.9327157052102,-0.11207114,96.5
393.0,-261514.14760286815,166515.32622874127,2.6044139277520157,796.9997075064967,0.0,0.0
393.0,-259991.98639229182,164970.428883617,2.412047892024907,726.5073915684164,-0.174533,-1.06147
394.0,-262198.89451177494,166923.16223071754,2.6044139258535894,796.999707506498,0.0,0.0
394.0,-260515.1623206226,165478.687754099,2.271128045839786,734.3651701401477,0.174533,-62.720535
395.0,-262883.6414206796,167330.9982326974,2.6044139309694945,796.9997075064946,0.0,0.0
395.0,-260991.59794649322,166048.83656645328,2.2590860469936564,756.2939997807376,0.174533,-15.005188
396.0,-263568.3883295895,167738.83423466844,2.604413927380296,796.9997075064966,0.0,0.0
396.0,-261483.84171253923,166643.69366860762,2.270780016590091,788.1133690534958,-0.050012365,-7.91053
397.0,-264253.135238498,168146.67023664206,2.604413929274066,796.999707506492,0.0,0.0
397.0,-262024.16303832192,167238.54173921386,2.3652440868947964,816.5499150290677,0.03519231,48.37732
398.0,-264937.8821474065,168554.5062386156,2.6044139251084415,796.9997075064972,0.0,0.0
398.0,-262636.89075988595,167797.20468093542,2.4394911342857557,844.8006246611367,0.097608015,-51.578537
399.0,-265622.62905631284,168962.34224059276,2.6044139279687637,796.999707506494,0.0,0.0
399.0,-263301.2489053993,168330.25637881996,2.5017246658389234,854.8519394504267,-0.174533,-64.67795
400.0,-266307.3759652191,169370.17824256988,2.6044139263416968,796.999707506498,0.0,0.0
400.0,-263993.01529230026,168830.024021586,2.5244507412340016,850.4997166326742,0.100493,86.62225
401.0,-266992.12287412543,169778.01424454703,2.604413928750448,796.9997075064953,0.0,0.0
401.0,-264674.25613228756,169331.99815879634,2.501529709419967,841.6352950543412,0.005556777,93.81476
402.0,-267676.869783034,170185.85024652042,2.6044139276476272,796.9997075064956,0.0,0.0
402.0,-265335.04426387727,169846.0384043344,2.4780522573940886,833.1713245258934,0.174533,-96.5
403.0,-268361.6166919413,170593.68624849597,2.604413927731355,796.9997075064954,0.0,0.0
403.0,-265986.0793114701,170359.34004979843,2.474072992166408,824.5870554276158,0.053483784,71.13681
404.0,-269046.36360084853,171001.52225047155,2.604413926555344,796.9997075064972,0.0,0.0
404.0,-266647.1819881652,170845.14349027706,2.5525871259208235,817.0154165256112,-0.04673098,9.023163
405.0,-269731.11050975334,171409.35825245117,2.604413930940474,796.9997075064942,0.0,0.0
405.0,-267342.78670600156,171267.75907671597,2.654944138471019,812.23220957542,-0.16540752,58.40013
406.0,-270415.85741866264,171817.19425442326,2.6044139270724473,796.9997075064975,0.0,0.0
406.0,-268061.41293967323,171646.3405623848,2.6631531744999686,813.7992478867393,0.076426044,-13.196808
407.0,-271100.6043275707,172225.03025639744,2.6044139286085386,796.9997075064942,0.0,0.0
407.0,-268777.9283125686,172042.2441317801,2.611542749229659,826.2917139878451,0.016757622,56.667618
408.0,-271785.35123647813,172632.8662583727,2.6044139273104685,796.9997075064963,0.0,0.0
408.0,-269493.8255546176,172484.16980315477,2.5833146793522053,856.9342743693135,0.08846976,74.662506
409.0,-272470.0981453848,173040.70226034915,2.6044139280083183,796.9997075064958,0.0,0.0
409.0,-270230.9438611246,172951.00671231284,2.574281990174261,888.0678585600828,0.114048466,-96.5
410.0,-273154.845054294,173448.5382623214,2.604413929041092,796.9997075064929,0.0,0.0
410.0,-271000.8282835659,173406.83714167526,2.6415670161424423,897.3628783265066,0.07663594,96.5
411.0,-273839.5919632024,173856.37426429513,2.6044139251746374,796.9997075064964,0.0,0.0
411.0,-271807.864283865,173800.6000456041,2.772381913578423,899.5964724154818,0.174533,-86.37622
412.0,-274524.33887210826,174264.21026627297,2.6044139281485403,796.9997075064941,0.0,0.0
412.0,-272659.58997906925,174082.12841192822,2.9478128007274216,894.7358032921023,0.14559628,24.476044
413.0,-275209.08578101464,174672.04626825,2.604413926699272,796.9997075064969,0.0,0.0
413.0,-273538.10619649,174213.76573659419,3.1276497747399405,883.7477207547147,-0.1178827,-50.63083
414.0,-275893.83268992073,175079.88227022754,2.6044139290070705,796.9997075064952,0.0,0.0
414.0,-274415.63419634977,174228.52417236555,3.1337173973728047,871.6625041078221,-0.14514299,-53.630848
415.0,-276578.5795988295,175487.71827220052,2.604413927689744,796.9997075064956,0.0,0.0
415.0,-275281.13975208375,174244.66789329753,3.111364999145553,859.8147645203176,-0.07105148,-9.947517
416.0,-277263.32650773565,175895.554274178,2.6044139264027724,796.9997075064988,0.0,0.0
416.0,-276133.04362152633,174304.53912181268,3.0097504474909877,848.723491287062,-0.174533,66.72809
417.0,-277948.0734166441,176303.3902761515,2.604413928166039,796.9997075064952,0.0,0.0
417.0,-276961.90168099216,174454.9115371803,2.8444683870061986,837.2009610629709,0.035881117,-60.010277
418.0,-278632.8203255518,176711.22627812644,2.604413927192864,796.9997075064957,0.0,0.0
418.0,-277745.0490999481,174729.84448837215,2.734532607143787,824.9479992461286,0.0633235,71.973816
419.0,-279317.5672344592,177119.0622801017,2.604413927776301,796.9997075064964,0.0,0.0
419.0,-278496.1601829464,175057.52118536833,2.725858408801232,814.0012122379616,-0.174533,79.327194
420.0,-280002.3141433659,177526.89828207818,2.604413925887737,796.9997075064981,0.0,0.0
420.0,-279236.2763235218,175384.42949670256,2.7239754079385374,804.7100918142185,-0.06533415,40.513657
421.0,-280687.0610522707,177934.73428405783,2.60441393085494,796.9997075064947,0.0,0.0
421.0,-279957.8277724404,175732.94550165336,2.6458745074532537,798.6644241356386,0.026943922,-62.30215
422.0,-281371.80796117993,178342.57028603,2.6044139269452136,796.9997075064979,0.0,0.0
422.0,-280644.3317119082,176137.41350730136,2.5768864485156873,796.4929504600137,-0.033418015,77.50101
423.0,-282056.5548700883,178750.4062880038,2.6044139281488343,796.9997075064947,0.0,0.0
423.0,-281310.6240680823,176578.08016314366,2.549292164631786,802.8324573227088,-0.174533,5.2045364
424.0,-282741.3017789967,179158.24228997732,2.60441392421409,796.999707506499,0.0,0.0
424.0,-281972.52857562917,177047.04397590426,2.498504271733968,824.2905100504046,-0.032060742,27.714226
425.0,-283426.0486879036,179566.07829195345,2.6044139278114384,796.9997075064946,0.0,0.0
425.0,-282622.78764929227,177578.75127706234,2.379032217878807,856.3424622511367,0.16468628,56.405426
426.0,-284110.79559681,179973.91429393034,2.6044139262611337,796.999707506498,0.0,0.0
426.0,-283249.10568316985,178185.47976125794,2.3625317344118106,887.4741786039926,0.04722227,96.5
427.0,-284795.54250571673,180381.75029590668,2.6044139282324643,796.9997075064956,0.0,0.0
427.0,-283900.37038757023,178805.77719154558,2.3960302490504906,905.5985471240516,-0.174533,96.5
428.0,-285480.2894146261,180789.58629787856,2.604413929039826,796.9997075064921,0.0,0.0
428.0,-284578.68879600766,179405.04797614773,2.4229210513677533,902.6943021780776,-0.13000669,96.5
429.0,-286165.03632353205,181197.42229985632,2.604413927093721,796.9997075064966,0.0,0.0
429.0,-285249.9470255076,180002.65584295755,2.406233004969648,895.7714409947066,0.08818953,-96.5
430.0,-286849.7832324386,181605.25830183306,2.604413928496495,796.9997075064949,0.0,0.0
430.0,-285889.35362152226,180625.95782335493,2.342021705493147,889.4799157648346,-0.06509844,58.556824
431.0,-287534.53014134767,182013.0943038056,2.604413928210695,796.999707506494,0.0,0.0
431.0,-286486.86820368405,181278.0358117661,2.2849505077030363,879.3829673342636,0.174533,-93.13434
432.0,-288219.27705025405,182420.9303057826,2.604413926983086,796.9997075064967,0.0,0.0
432.0,-287050.43093734037,181945.60840791892,2.2633981305900073,867.6220305532871,0.07233602,96.5
433.0,-288904.02395915985,182828.76630776058,2.6044139309879677,796.9997075064925,0.0,0.0
433.0,-287617.89731572894,182594.91935021337,2.31353054985918,858.077528656764,0.06324038,85.29399
434.0,-289588.7708680679,183236.60230973465,2.604413927273762,796.9997075064975,0.0,0.0
434.0,-288222.62363034213,183198.76738315143,2.435229304239614,852.3977238404425,-0.023683175,-8.625183
435.0,-290273.51777697616,183644.4383117084,2.604413928906519,796.9997075064938,0.0,0.0
435.0,-288893.30510852934,183723.19007135855,2.5306551718876924,853.3244624851696,-0.07908828,96.5
436.0,-290958.26468588435,184052.27431368228,2.6044139265997446,796.9997075064962,0.0,0.0
436.0,-289599.694722576,184209.8104975777,2.544391556900022,865.0044853627633,0.054436952,-18.165817
437.0,-291643.01159479015,184460.11031566025,2.6044139272432325,796.9997075064966,0.0,0.0
437.0,-290317.23034741904,184715.8351692704,2.52699654501893,886.6035671875256,-0.019740209,-96.115074
438.0,-292327.75850369805,184867.9463176348,2.604413928984745,796.9997075064937,0.0,0.0
438.0,-291033.87988586706,185238.93432137455,2.510294530900083,885.8985711688766,0.174533,96.5
439.0,-293012.50541260524,185275.78231961033,2.6044139273863154,796.9997075064965,0.0,0.0
439.0,-291743.83030198456,185762.74971106692,2.5041058929916375,878.9016835309724,0.174533,41.183044
440.0,-293697.2523215131,185683.61832158492,2.604413929222338,796.9997075064924,0.0,0.0
440.0,-292466.6435657535,186261.7570263145,2.574703081033674,879.885718826619,0.174533,-46.516975
441.0,-294381.9992304224,186091.45432355703,2.6044139246597844,796.9997075064974,0.0,0.0
441.0,-293230.11521667644,186699.86476357272,2.7097874784650307,879.5278525651635,-0.174533,-96.5
442.0,-295066.7461393281,186499.2903255354,2.604413928049927,796.9997075064947,0.0,0.0
442.0,-294040.9531035017,187028.1604348458,2.837691778625223,871.0694434149702,-0.13794789,14.633942
443.0,-295751.4930482347,186907.12632751206,2.6044139263920987,796.9997075064974,0.0,0.0
443.0,-294866.65550881467,187288.68947491088,2.8441120313372856,860.2264057026256,-0.0056019276,96.5
444.0,-296436.23995714134,187314.9623294887,2.6044139283641674,796.9997075064958,0.0,0.0
