time,lat(pos_n),lon(pos_e),alt,vt,vn,ve,vd
3.6299999999999666,1920.5123352477508,426.07902702894415,1310.9898360292623,519.3132802908755,485.35413038225437,103.15986150640322,-149.0487288452466
3.6399999999999664,1925.4697244648296,427.1327706177602,1312.1232405638857,519.3529539189278,485.29881803183974,103.14810447389173,-149.37786299342187
3.649999999999966,1930.4267631168816,428.18643967498724,1313.260056547337,519.392456018746,485.2431162675781,103.13626488327388,-149.70698227170607
3.659999999999966,1935.3834473047295,429.24003337257165,1314.4002836871316,519.4317862443002,485.18702467899664,103.12434259790574,-150.03608640370464
3.6699999999999657,1940.339773126089,430.2935508817053,1315.5439216875927,519.4709442526828,485.13054285980974,103.11233748938565,-150.36517510502716
3.6799999999999655,1945.295736675568,431.34699137282587,1316.690970249851,519.5099297041087,485.07367040794355,103.10024943755553,-150.69424808329975
3.6899999999999653,1950.2513340446667,432.4003540156167,1317.8414290718447,519.5487422619144,485.016406925559,103.08807833050173,-151.02330503817706
3.699999999999965,1955.2065613217785,433.45363797900694,1318.9952978483198,519.5873815925589,484.95875201907756,103.07582406455643,-151.3523456613556
3.709999999999965,1960.1614145921892,434.5068424311713,1320.152576270829,519.6258473656233,484.90070529920416,103.06348654429839,-151.68136963658586
3.7199999999999647,1965.1158899380775,435.55996653953036,1321.313264027734,519.6641392538107,484.8422663809519,103.05106568255385,-152.01037663968538
3.7299999999999645,1970.069983438514,436.61300947075046,1322.4773608042028,519.7022569329466,484.78343488366613,103.03856140039746,-152.33936633855143
3.7399999999999642,1975.023691169463,437.6659703907434,1323.6448662822118,519.7402000819785,484.724210431049,103.02597362715294,-152.6683383931741
3.749999999999964,1979.9770092037807,438.718848464667,1324.8157801405443,519.777968382976,484.66459265118255,103.0133023003935,-152.99729245564941
3.759999999999964,1984.929933611216,439.7716428569246,1325.9901020547916,519.815561521131,484.60458117655395,103.00054736594265,-153.32622817019225
3.7699999999999636,1989.8824604584104,440.82435273116533,1327.1678316973528,519.8529791847574,484.54417564407964,102.98770877787456,-153.65514517314963
3.7799999999999634,1994.8345858088985,441.8769772502841,1328.3489687374338,519.8902210652913,484.48337569512864,102.97478649851418,-153.9840430930143
3.789999999999963,1999.786305723107,442.9295155764214,1329.5335128410488,519.9272868572909,484.422180975548,102.96178049843796,-154.31292155043784
3.799999999999963,2004.7376162583555,443.98196687096356,1330.7214636710194,519.964176258437,484.36059113568587,102.94869075647364,-154.64178015824442
3.8099999999999627,2009.6885134689028,445.0343302946312,1331.9128208869247,520.0008889694803,484.2986058317823,102.9355172494963,-154.97061852340892
3.8199999999999625,2014.6389934074116,446.08660501064674,1333.107584142355,520.037424692878,484.23622476029266,102.92225960515393,-155.29943634702056
3.8299999999999623,2019.5890521225235,447.13879018048755,1334.3057530855995,520.0737831358974,484.1734475663068,102.9089176246585,-155.62823338126427
3.839999999999962,2024.5386856593884,448.1908849635887,1335.5073273621588,520.1099640094549,484.11027387150756,102.89549128307249,-155.95700935211104
3.849999999999962,2029.487890060572,449.242888518847,1336.7123066143663,520.1459670270019,484.04670330393213,102.88198054897096,-156.28576397873346
3.8599999999999617,2034.4366613660538,450.2948000046208,1337.9206904813898,520.1817919045258,483.98273549799086,102.86838538445008,-156.61449697351608
3.8699999999999615,2039.3849956132292,451.3466185787303,1339.1324785992294,520.2174383605495,483.9183700944862,102.85470574513613,-156.94320804206592
3.8799999999999613,2044.3328888369074,452.39834339845703,1340.3476706007193,520.2529061161316,483.8536067406308,102.84094158019413,-157.27189688322275
3.889999999999961,2049.2803370693127,453.4499736205445,1341.5662661155266,520.2881948948664,483.78844509006757,102.82709283233716,-157.6005631890696
3.899999999999961,2054.2273363400845,454.5015084011976,1342.7882647701522,520.3233044228838,483.72288480288734,102.8131594378352,-157.92920664494366
